"MinTemp","MaxTemp","Rainfall","Humidity9am","Humidity3pm","Temp9am","Temp3pm","RainToday","WindGustDir_x","WindGustDir_y","WindDir9am_x","WindDir9am_y","WindDir3pm_x","WindDir3pm_y","MinTemp_mean5","RainTomorrow"
1.69696469321707,1.55093758309839,0,-2.16198563790186,-0.165748679270988,2.32240218933344,1.33941214395335,0,-1.26189665749042,-0.252383070466497,0.359071257570081,0.17081599672465,-0.560701546394012,-1.27255669399974,-0.212318062807777,1
0.648979740346176,-0.223772403955298,0.181908504735192,1.38770870474938,0.756699155938688,-0.100407111009561,-0.214218849619318,1,0.952421711599846,-0.485734844393342,-0.339450472647806,0.0346412629441907,1.2928752830025,0.285887430967438,-0.212318062807777,0
0.299651422722546,-0.241002598004362,-0.213355451443445,0.598887739715774,-0.00296376717516311,-0.342688041043861,-0.396998966510219,0,-1.42410089390347,-0.317289372189109,-0.682395159309013,-0.657308508672977,-0.911656261368355,-0.708097147185309,-0.212318062807777,0
0.217456524458163,-0.206542209906233,-0.236606272395129,-0.584343707834639,-0.92541160238484,-0.201357498523853,-0.195940837930227,0,-0.458187536788798,-1.07312840599148,-1.19586748841944,-1.16054470621273,-1.48016363252297,-0.359641261794637,-0.212318062807777,0
0.464041219251313,-0.396074344445947,0,-0.978754190351443,1.24505389222616,0.162063896527597,-0.726003176913843,0,-1.71606851944695,-0.434120715289811,-1.38841961183585,1.41854080617853,-1.61096529604586,-0.41343531952481,0.665418719999053,1
-0.255164140562043,-0.258232792053427,0.0191527580734003,-1.26047596357773,-1.14245815184594,-0.383068196049578,-0.232496861308407,1,-1.26189665749042,-0.252383070466497,0.0236292932178296,-1.74456737615029,-0.66137811358834,-0.459601002647122,0.274992953243231,0
-0.337359038826426,-0.103161045611843,-0.306358735250183,-0.922409835706186,-1.03393487711539,-0.625349126083877,0.00511729064976453,0,1.2752006560603,-0.797555983594465,0.986389910299887,-0.908926607442856,0.604164648367067,-0.947880834631577,0.0777251974087108,0
-0.214066691429851,0.63773729849795,-0.306358735250183,-0.80972112641567,-1.19671978921121,-0.100407111009561,0.754515769902462,0,1.46313451424874,-0.226420549777453,-0.56339414439861,-0.203664521171613,-1.11396262349909,0.285887430967438,-0.0250184254217687,0
0.238005249024259,1.27525447831335,-0.306358735250183,-0.922409835706186,-1.84785943759452,0.687005911601912,1.50391424915516,0,0.63024501567702,-0.85375166252839,-0.56339414439861,0.272947047059994,-0.891556146669968,-0.117568002008859,-0.0209086805085495,0
0.916113159705423,1.93000185217782,-0.306358735250183,-1.37316467286825,-1.30524306394177,2.03974110429342,2.10708863489514,0,0.657119893515682,-0.916430732089274,0.0236292932178299,0.0346412629441906,-0.891556146669968,-0.117568002008859,0.0695057075822723,0
0.690077189478368,1.55093758309839,-0.306358735250183,-1.59854209144928,-1.90212107495979,1.13118761666479,1.59530430760061,0,1.1510549081909,-0.677624776209418,-0.339450472647806,0.0346412629441907,-0.316892342839368,-0.688140147137048,0.258553973590355,0
0.587333566647889,1.98169243432502,-0.306358735250183,-1.20413160893247,-1.68507452549869,0.787956299116204,2.05225459982787,0,0.952421711599846,-0.485734844393342,-0.898836108750862,0.409121780840453,1.15129658262005,0.285887430967438,0.443492494685218,0
1.71751341778316,3.1188852415633,-0.306358735250183,-1.42950902751351,-2.39047581124727,2.10031133680199,3.42310547650963,0,0.13305977566177,1.42522616858368,-0.479533653310547,-0.169620837726498,-0.66137811358834,-0.459601002647122,0.82980851652782,0
2.37507260389823,3.63579106303525,-0.306358735250183,-3.1761840215165,-2.28195253651672,4.09912900958497,3.80694372198052,0,0.13305977566177,1.93405118869082,0.85802182802228,0.852400083946297,-1.32633067407276,0.285887430967438,1.25722198750261,0
2.74494964608796,3.39456834634834,-0.306358735250183,-2.61274047506392,-2.22769089915144,3.35209614197921,3.64244161677871,0,1.46313451424874,-0.226420549777453,1.1147579925775,1.10401818271618,-0.689226522351747,0.285887430967438,1.62298928477912,0
3.32031393393864,3.48071931659367,-0.306358735250183,-2.89446224829021,-2.33621417388199,3.85684807955067,3.95316781549324,0,1.75510213979223,-0.343251892878155,0.405726973533211,0.938717208093848,-1.11396262349909,0.285887430967438,2.14903663367118,0
2.99153434088111,3.22226640585769,-0.306358735250183,-3.11983966687124,-2.06490598705562,3.59437707201351,3.42310547650963,0,2.0697334424245,-1.56511571085877,0.02362929321783,1.5469686061745,-0.911656261368355,-0.708097147185309,2.62987678851782,1
1.57367234582049,1.17187331401896,-0.120352167636707,0.0354441932631962,-0.654103415558464,1.05042730665336,1.35769015564244,1,1.47383385265135,-0.98944591541054,0.614143890068873,-1.36256701592346,0.0894563297517063,-0.768392422442548,2.60110857412529,0
0.607882291213984,0.827269433037664,-0.306358735250183,-1.0350985449967,-1.35950470130704,0.323584516550463,0.973851910171544,0,-0.310375708676156,-0.728393523406622,0.946094695186521,-0.339839254952073,-0.371072165851511,-0.818010490884312,2.24767051158844,0
0.361297596420834,1.06849214972457,-0.306358735250183,-1.14778725428722,-1.52228961340287,0.384154749059038,1.2480220855079,0,0.13305977566177,-0.813603919887743,0.0236292932178298,-0.588081760738877,0.0894563297517062,-0.908963069563879,1.77094010165501,0
0.135261626193779,0.482665552056365,-0.306358735250183,-0.866065481060928,-1.35950470130704,0.0813035865161632,0.699681734835192,0,0.724307088112337,-1.07312840599148,1.1147579925775,-1.0347356568278,0.604164648367067,-0.947880834631577,1.13392964010604,0
0.340748871854738,0.844499627086729,-0.306358735250183,-0.753376771770412,-1.19671978921121,0.0611135090133053,0.882461851726093,0,0.877934262878203,-0.413776119962314,-1.06655709092699,0.477209147730683,0.351059656797486,0.393475546427784,0.603772546300765,0
0.998308057969807,1.94723204622689,-0.306358735250183,-2.33101870183763,-2.06490598705562,1.47441893421339,1.99742056476059,0,-0.283500830837494,-0.665714453845737,0.729653745744672,0.726591034561358,-1.02235781019286,-0.171362059739032,0.488699688730629,0
1.30653892646125,0.56881652230169,-0.283107914298498,0.486199030425258,-0.382795228732089,0.444724981567613,0.644847699767921,0,-1.29433750477303,-0.26536433081102,-0.554027077031405,-0.531499459288037,-0.891556146669968,-0.117568002008859,0.628431015780081,0
0.258553973590355,0.53435613420356,-0.306358735250183,-1.0350985449967,-1.41376633867232,0.0813035865161632,0.681403723146102,0,1.00208001074761,-0.533707327347361,0.946094695186521,-0.339839254952073,0.64006825486774,-0.260804087016573,0.607882291213985,0
0.916113159705423,1.72323952358904,-0.306358735250183,-2.21832999254711,-2.28195253651672,1.09080746165908,1.86947448293696,0,1.57272229851426,0.305811124347968,1.30731011599391,1.29273175679359,1.07046880617338,0.689342863943735,0.764052597916313,0
0.792820812308848,2.60197942009135,-0.306358735250183,-2.55639612041866,-2.49899908597782,2.12050141430485,2.71026302063511,0,-0.611814711554663,-0.413776119962314,-0.219523776073776,0.609962318948518,-0.891556146669968,-0.117568002008859,0.854466986007135,0
1.34763637559344,3.27395698800489,-0.306358735250183,-2.95080660293546,-2.06490598705562,3.10981521194491,2.87476512583692,0,-0.592561925982108,1.99814600249184,0.02362929321783,1.72488947008395,-1.01176752048036,-0.807495605000584,0.924332649531861,0
1.039405507102,1.25802428426429,-0.306358735250183,-0.80972112641567,-1.30524306394177,0.707195989104771,1.39424617902062,0,0.603370137838358,-0.791072592967506,0.85802182802228,-0.783117558057916,1.07046880617338,-0.11756800200886,0.870905965660012,0
1.63531851951878,2.1884547629138,-0.306358735250183,-1.93660821932083,-1.63081288813342,1.77727009675626,2.43609284529876,0,-0.735960459424069,-0.533707327347361,0.191350275393956,-0.0334461039460391,-0.760754483147078,-0.0637739442786862,1.1462588748457,0
1.47092872299001,2.34352650935538,-0.306358735250183,-1.0350985449967,-1.35950470130704,1.49460901171624,2.52748290374421,0,-0.840165642816504,-0.0836266859877054,0.0236292932178298,-0.321200464874705,-0.891556146669968,-0.117568002008859,1.25722198750261,0
1.84080576517974,3.34287776420115,-0.306358735250183,-1.82391951003031,-2.22769089915144,2.12050141430485,3.51449553495508,0,1.52801620881396,-0.252383070466498,-0.288996081585664,-0.705057237632802,-1.02235781019286,-0.171362059739032,1.46681897807679,0
3.07372923914549,3.56687028683899,-0.306358735250183,-2.89446224829021,-2.44473744861254,3.67513738202494,3.93488980380415,0,1.62533875066179,-0.291326851500065,0.405726973533211,0.938717208093848,-1.15315947371575,-0.225156117469205,1.8120375507872,0
2.0257442862746,0.74111846279234,-0.306358735250183,-0.584343707834639,0.051297870190112,1.11099753916194,0.206175419229757,0,1.59797960052076,-1.10937712279559,1.43567819827151,-1.34925828029014,0.929243586439926,-1.72710289711517,2.00930530662172,0
0.238005249024259,0.74111846279234,-0.306358735250183,-1.59854209144928,-1.90212107495979,-0.100407111009561,0.919017875104274,0,-0.807560948691406,-1.88795631028298,0.02362929321783,1.01320601444615,1.20127046969627,-0.171362059739033,1.72984265252282,0
