"MinTemp","Humidity3pm","Temp3pm","RainToday","WindGustDir_x","WindGustDir_y","WindDir9am_y","WindDir3pm_x","MinTemp_mean5","Humidity9am_mean5","Humidity3pm_mean5","Temp9am_mean5","RainToday_mean5","RainTomorrow_mean5","WindGustDir_x_mean5","RainTomorrow"
0.852729441819148,-0.550281784207443,1.34128829515284,0,0.796395894192309,0.43074942724474,-0.0824554117875302,0.151872723674683,0.108220897587231,-0.254279561151488,-0.46376294693751,0.123722660910421,0.205209155485399,0.205209155485399,0.0152861201718548,0
0.957102724192781,-0.417749153796373,1.59183929418834,0,0.279393982479852,0.61185235103698,0.786437320837515,-0.49241233990864,0.108220897587231,-0.254279561151488,-0.46376294693751,0.123722660910421,0.205209155485399,0.205209155485399,0.0152861201718548,0
1.29109722778841,-0.218950208179768,2.20429729183068,0,0.120938269600322,1.15668912039402,0.633430492516197,-0.27222360132057,0.108220897587231,-0.254279561151488,-0.46376294693751,0.123722660910421,0.205209155485399,0.205209155485399,0.0152861201718548,0
1.5207184490104,-0.881613360235119,3.17866228807987,0,0.85663610307838,0.0100916182369005,0.907063727356214,0.194443896564235,0.108220897587231,-0.254279561151488,-0.46376294693751,0.123722660910421,0.205209155485399,0.205209155485399,0.0152861201718548,0
1.54159310548512,-0.0864175777686979,2.09294129225935,0,0.591743087540179,0.362901393533798,0.0214031792309206,0.329066936668398,1.23264818965917,-0.849217268233452,-0.43100241683748,1.81947370731886,0,0,0.529021467378208,0
1.95908623497965,0.377446628670048,1.73103429365251,0,-2.51038584258244,0.0100916182369007,0.444523192348155,0.151872723674683,1.45391954829127,-0.621009374332786,-0.245456734261982,1.84742770499099,0,0.2,-0.132334879976742,1
1.24934791483895,-0.550281784207443,0.784508297296159,1,0.645485016637299,0.904863630686501,-0.316668124736724,1.12644089514011,1.51236858642051,-0.735113321283119,-0.271963260344196,1.8940177011112,0.2,0.2,-0.0591166731452525,0
1.10322531951587,-0.815347045029584,1.11857629601017,0,0.87825701685316,-0.437705404255316,0.327416835873559,0.683455362655826,1.474794204766,-0.806428288127077,-0.391242627714159,1.74027071391451,0.2,0.2,0.0923470763053151,0
0.810980128869695,-1.27921125146833,0.840186297081827,0,0.900939023416022,0.0100916182369005,-0.199561768262127,0.423963173738001,1.33284654073786,-0.506905427382453,-0.470762205960801,1.23709875581626,0.2,0.4,0.101207660372844,1
0.602233564122429,0.0461150526423722,0.50611829836782,1,0.85663610307838,0.0100916182369005,-0.208107063251058,-0.025321489319031,1.14497463246532,-0.492642434013661,-0.444255679878587,1.14391876357585,0.4,0.4,0.154186263480484,0
0.643982877071883,-1.01414599064619,1.31344929526,0,0.591743087540179,0.362901393533798,0.327416835873559,0.232169539656655,0.881953960883765,-0.720850327914327,-0.722574203741835,1.04142077211139,0.4,0.2,0.774612049505008,0
0.623108220597156,-0.682814414618514,1.25777129547433,0,0.989544864091307,0.0100916182369005,-0.131603649090398,0.615756807819346,0.756706022035406,-0.706587334545536,-0.749080729824049,1.04142077211139,0.2,0.2,0.84342401899581,0
0.623108220597156,-0.616548099412979,1.146415295903,0,0.960118139514012,-0.464844617739693,-0.514120719893696,0.615756807819346,0.660682602251664,-0.592483387595203,-0.709320940700728,0.976194777543096,0.2,0.2,0.85979624352798,0
0.810980128869695,-0.351482838590838,0.840186297081827,0,0.989544864091307,0.0100916182369005,0.327416835873559,0.615756807819346,0.660682602251664,-0.83495427486466,-0.523775258125229,1.14857776318787,0.2,0,0.877517411663037,0
0.53960959469825,-0.749080729824049,1.20209329568867,0,0.900939023416022,0.0100916182369005,0.327416835873559,0.999344075982038,0.648157808366828,-0.963321215183785,-0.682814414618514,1.2231217569802,0,0,0.886377995730565,0
0.769230815920242,-0.749080729824049,1.56400029429551,0,0.645485016637299,0.904863630686501,0.327416835873559,0.615756807819346,0.6732073961365,-0.949058221814993,-0.629801362454086,1.25573475426435,0,0,0.897126381549989,0
0.894478754768601,-0.881613360235119,1.31344929526,0,1.07815070476659,0.0100916182369005,0.327416835873559,0.615756807819346,0.727481502970789,-0.892006248339826,-0.669561151577407,1.19516775930807,0,0,0.914847549685046,0
0.748356159445516,-1.08041230585172,1.59183929418834,0,1.04197926217486,0.51216706769787,-0.0239022335502318,0.232169539656655,0.752531090740461,-0.949058221814993,-0.762333992865156,1.26039375387637,0,0,0.931219774217217,0
0.748356159445516,-0.616548099412979,1.45264429472417,0,0.673604210201031,0.390040607018175,-0.0239022335502318,0.506261149662112,0.740006296855625,-0.849217268233452,-0.815347045029584,1.22778075659222,0,0,0.868031643439162,0
0.831854785344421,-0.815347045029584,2.12078029215218,0,0.467355354862538,0.762292534237,-0.169423356825861,0.0588253173169048,0.798455334984859,-0.820691281495868,-0.828600308070691,1.26971175310041,0,0,0.781314909728465,0
1.47896913606094,0.112381367847907,1.95374629279518,0,0.188754244074747,1.28772883492626,0.786437320837515,-0.27222360132057,0.940402999013,-0.820691281495868,-0.6563078885363,1.37686874417689,0,0,0.689968755215954,0
1.87558760908075,-0.417749153796373,2.59404329033036,0,0.989544864091307,0.0100916182369005,-0.169423356825861,0.615756807819346,1.13662476987543,-0.820691281495868,-0.56353504724855,1.58652372671782,0,0.2,0.672247587080897,1
1.54159310548512,1.90157187839735,-0.0506616994888563,1,0.62398983184811,-0.867476117096549,0.561629548822752,0.0403759055753096,1.29527215908335,-0.449853453907287,0.0328617896012652,1.55391072943368,0.2,0.4,0.588649701015547,1
