"MinTemp","MaxTemp","Rainfall","Humidity9am","Humidity3pm","Temp3pm","RainToday","WindGustDir_x","WindDir9am_x","WindDir9am_y","WindDir3pm_x","WindDir3pm_y","MinTemp_mean7","MaxTemp_mean7","Rainfall_mean7","RainTomorrow"
0.0512973241871807,0.270243375514472,-0.26978533572316,-0.377311237021518,-0.00797167229486689,0.267722113273978,0,-1.13859485171793,0.0676297778352147,-0.819291169645646,1.82565254806188,0.676779961075868,-0.248518346415388,-0.23316418021324,0.141238751774729,0
0.764711186461402,0.306924559759121,-0.26978533572316,-0.138119157446546,-0.792420053850431,0.331289677756244,0,-0.840195470530382,-0.786758003096175,0.176606342075401,-1.03035762185366,0.676779961075868,-0.248518346415388,-0.23316418021324,0.141238751774729,0
1.09864959007912,0.661509340790727,-0.222826408789529,-1.14272589166143,-0.302139815378204,0.47113831961723,0,-1.17018540635477,0.184472977466012,0.176606342075401,-0.761598711348013,0.0958229221847015,-0.248518346415388,-0.23316418021324,0.141238751774729,0
0.218266525996041,0.050156270046579,-0.26978533572316,-0.855695396171462,-0.498251910767095,0.0515923940342732,0,-1.35309601965785,-2.24360447393945,-0.741092543043564,-1.07073102453525,0.0958229221847015,-0.248518346415388,-0.23316418021324,0.141238751774729,0
-0.495147336278181,0.514784603812131,-0.26978533572316,-0.664341732511484,-0.694364006155986,0.649127500167575,0,-1.8335870537285,0.0705314924457677,-0.346070721736327,-1.24177419893521,1.70602587468444,0.327555458089113,0.360723629984606,-0.260393550336434,0
0.0664763425334406,-0.182157896836197,-0.26978533572316,-1.04704905983144,-0.547279934614317,-0.100969760723166,0,-1.5492720619969,-2.56734813412685,-0.863452394392759,-0.913889866527346,-1.19233943981509,0.330591261758365,0.270243375514472,-0.260393550336434,0
-0.28264107943054,0.282470436929355,-0.26978533572316,-0.999210643916445,-0.743392030003208,0.178727522998806,0,0.756293680778612,-0.301142512815082,-1.36583566131381,0.782121860766823,-0.815837413405958,0.121120808579977,0.265352550948519,-0.260393550336434,0
0.385235727804901,0.63705521796096,-0.26978533572316,-1.04704905983144,-0.59630795846154,0.572846422788856,0,1.01768500166351,0.369352561094548,-1.48394749803431,0.998768739185193,-0.494584827065202,-0.0215619638748675,0.260461726382566,-0.26978533572316,0
0.795069223153922,0.465876358152599,-0.26978533572316,-0.760018564341473,-0.00797167229486689,0.382143729342058,0,0.969328274148533,0.751933835423992,0.953955544284091,1.21735829412377,0.90092439843457,0.0937985755567087,0.34360574400377,-0.26978533572316,1
0.415593764497422,1.02832118323721,0.0589271528122593,-0.472988068851506,-0.547279934614317,0.97967883547536,1,0.586185610523513,-0.301142512815081,-0.00693343494839223,1.32585076832666,-0.281799153094557,0.275946795711829,0.446313059888786,-0.204042838016077,0
0.734353149768882,1.38290596426882,-0.26978533572316,-0.425149652936512,-0.59630795846154,1.3483707094725,0,-0.727917641438951,0.312088309376578,-0.00693343494839223,-0.607032554754397,0.0958229221847015,0.409522157158918,0.75932583210979,-0.204042838016077,0
1.08347057173286,1.67635543822601,-0.26978533572316,-1.28624113940641,-1.23367226847544,1.74248960926255,0,0.612356082870451,0.201728792617141,-1.11469398226283,-0.143334084973548,0.0958229221847014,0.682744487391598,1.03810283236912,-0.204042838016077,0
0.825427259846443,1.68858249964089,-0.26978533572316,-0.855695396171462,-1.03756017308654,1.66620853188383,0,1.67296451096121,0.380259830163142,0.614818257496155,0.604672138768648,0.58671694904121,0.770782793799907,1.24840828870511,-0.204042838016077,0
1.05311253504034,1.95757785076832,-0.26978533572316,-0.95137222800145,-0.939504125392099,1.93319230270935,0,-0.212013796058105,0.132477159989243,-0.40259360286765,0.663822046101373,0.726972385285927,0.822391456177191,1.54674858722825,-0.204042838016077,0
1.41740897535058,2.03094021925762,-0.26978533572316,-0.807856980256467,-1.13561622078099,2.1366085090526,0,0.586185610523513,-0.0664692369467112,-0.523888357028462,0.0723229727741212,-0.675581977161241,1.02275449834782,1.74727239443233,-0.26978533572316,0
1.72098934227578,2.25102732472551,-0.26978533572316,-1.42975638715139,-1.28270029232266,2.27645715091359,0,0.219798997666377,0.487297115717052,-0.00693343494839223,0.013173065441396,-0.815837413405957,1.2200817368492,1.92089666652367,-0.26978533572316,0
1.5236621037744,2.12875671057668,-0.26978533572316,-1.28624113940641,-1.33172831616988,2.25103012512068,0,1.01768500166351,0.0676297778352147,-0.819291169645646,1.43594784906235,1.11561812543453,1.30812004325751,2.0113769209938,-0.26978533572316,0
1.56919915881318,1.95757785076832,-0.26978533572316,-1.76462529855635,-1.13561622078099,1.9204787898129,0,-1.01223263317055,0.589152552700256,-0.34342302615868,-1.92084488580014,0.0958229221847017,1.45687442305086,2.06517599121929,-0.26978533572316,0
1.46294603038936,1.55408482407718,-0.26978533572316,-0.664341732511484,-0.841448077697654,1.60264096740157,0,-0.674800461360713,-0.301142512815082,-0.486545985430304,-1.07073102453525,0.0958229221847015,1.53884112212066,1.98447738588106,-0.26978533572316,0
1.11382860842538,1.10168355172651,-0.26978533572316,-0.425149652936512,-0.645335982308763,0.992392348371813,0,0.900231278686773,0.000580270444251776,-0.671589763337054,0.998768739185193,-0.494584827065202,1.47812504873562,1.79862605237484,-0.26978533572316,0
0.946859406616523,0.979412937577683,-0.26978533572316,-0.472988068851506,-0.59630795846154,0.801689654925015,0,-0.771513916390669,0.132477159989243,0.388726732970865,-0.958957367605769,-0.456086264761907,1.32329906160377,1.54430317494528,-0.26978533572316,0
0.628100021345062,0.991639998992566,-0.26978533572316,-0.999210643916445,-0.890476101544877,0.916111270993094,0,1.4518306285033,0.369352561094548,-1.48394749803431,0.959571582764998,-1.23660372214011,1.1441866451179,1.31687983262845,-0.26978533572316,0
0.688816094730102,1.13836473597116,-0.26978533572316,-0.903533812086456,-0.743392030003208,1.05595991285408,0,0.62544131904392,0.751933835423992,0.953955544284091,0.39764746310411,-0.739139724134686,0.968110032301287,1.15303720966902,-0.26978533572316,1
1.28079781023424,-0.218839081080846,0.387639641347679,0.962164408598325,2.34537347237183,-0.39338055734159,1,1.21111191172342,-1.54005586368458,1.12352418767806,-0.42206336791555,0.90092439843457,0.931680388270263,0.798452428637416,-0.138300340308993,1
0.248624562688561,0.0868374542912275,7.00884833898971,-0.568664900681495,-0.253111791530981,0.0643059069307266,1,1.32546840995592,-0.301142512815082,-0.886223110831897,1.43594784906234,-0.923972281065132,0.758639579122898,0.595483209150358,1.31742639463358,0
0.112013397572221,0.514784603812131,-0.26978533572316,-0.520826484766501,-0.694364006155986,0.331289677756244,0,0.586185610523513,0.0676297778352147,-0.819291169645646,0.889473961715905,-0.38723796356522,0.591670377314038,0.502557542397248,1.31742639463358,0
0.476309837882462,0.918277630503269,-0.26978533572316,-0.568664900681495,-0.547279934614317,0.877970732303734,0,0.586185610523513,0.427280722606558,0.268376230587297,-0.244954825126885,0.357253589685726,0.561312340621518,0.487885068699388,1.31742639463358,0
0.719174131422622,1.3951330256837,-0.26978533572316,-0.0424423256165569,-0.792420053850431,1.36108422236896,0,0.219798997666377,-0.301142512815082,-0.566481410510623,0.998768739185193,0.686230671434605,0.567383947960022,0.539238726641897,1.31742639463358,0
1.08347057173286,1.88421548227902,-0.26978533572316,-0.61650331659649,-0.988532149239322,1.97133284139871,0,-0.29052521309892,0.312088309376578,-0.00693343494839223,0.0131730654413967,1.00748325777536,0.527918500259746,0.95984963931387,1.18594139921941,0
1.35669290196554,1.77417192954508,-0.26978533572316,-0.712180148426478,-1.03756017308654,1.70434907057319,0,0.219798997666377,0.256368495076192,-0.515639365130295,1.21735829412377,0.90092439843457,0.749532168115143,1.29731653436464,-0.26978533572316,0
1.53884112212066,2.01871315784273,-0.26978533572316,-0.664341732511484,-1.08658819693377,2.16203553484551,0,-1.28470927977418,0.000580270444251776,-0.671589763337054,-0.607032554754397,0.0958229221847015,1.03489771302483,1.59810224517076,-0.26978533572316,0
1.7513473789683,2.00648609642785,-0.26978533572316,-0.61650331659649,-1.13561622078099,2.08575445746679,0,-1.11374243006503,-0.0664692369467112,-0.523888357028462,-0.203473812976974,0.686230671434605,1.289905221242,1.81574393835568,-0.26978533572316,0
1.3718719203118,1.94535078935344,-0.26978533572316,-0.999210643916445,-1.18464424462821,2.02218689298453,0,0.586185610523513,-0.0664692369467112,-0.523888357028462,0.397647463104109,-1.04276250461446,1.42044477901984,1.92578749108962,-0.26978533572316,0
1.34151388361928,1.87198842086414,-0.26978533572316,-1.42975638715139,-1.03756017308654,1.83148419953773,0,-1.72922308901799,0.628042500337042,0.840909782021446,0.39764746310411,1.08259695874398,1.47205344139712,1.92334207880665,-0.26978533572316,1
1.41740897535058,0.820461139184205,0.0119682258786279,-1.86030213038634,-0.694364006155986,0.827116680717921,1,1.38036045802584,0.6375505906584,-2.07475312326867,1.10744635109681,-1.5872423127519,1.48419665607413,1.73259992073447,-0.213434623402803,0
0.764711186461402,0.698190525035375,-0.26978533572316,-0.903533812086456,-0.59630795846154,0.623700474374669,0,0.651611791390858,0.0676297778352147,-0.819291169645646,0.39764746310411,-0.739139724134686,1.32937066894228,1.468495394173,-0.213434623402803,0
0.749532168115143,1.0405482446521,-0.26978533572316,-0.855695396171462,-0.547279934614317,0.852543706510827,0,0.969328274148533,0.335827807399066,1.39622992498323,0.39764746310411,-0.587328333894797,1.12900762677164,1.27530782381785,-0.213434623402803,0
0.764711186461402,1.41958714851347,-0.26978533572316,-0.329472821106523,-0.988532149239322,1.41193827395477,0,-0.264354740751983,0.132477159989243,-0.40259360286765,0.889473961715906,0.578883807934622,1.00757548000156,1.17015509564986,-0.213434623402803,0
1.02275449834782,1.82308017520461,-0.26978533572316,-0.712180148426478,-1.23367226847544,1.84419771243418,0,0.219798997666377,0.312088309376578,-0.00693343494839223,-0.531358145384838,1.00827126193455,0.943823602947271,1.16037344651795,-0.213434623402803,0
1.08347057173286,2.05539434208738,-0.26978533572316,-1.57327163489638,-1.3807563400171,2.16203553484551,0,-0.60457088126218,0.26540889251286,-0.221063174809484,0.39764746310411,1.91755960506336,0.877035922223727,1.40736008709859,-0.26978533572316,0
